postgres_id,accident_id,description,latitude,longitude,severity,timestamp,timezone,status_code
73501,A-4184,Past Santa Rosa - Accident.,38.830537,-123.011241,2,2016-05-28 23:28:35,US/Pacific,201
73509,A-4185,Ramp to Exit 433C - Accident.,37.76905,-122.40925,2,2016-05-29 06:01:12,US/Pacific,201
73517,A-4186,At Wilson Ave - Accident.,38.12217,-122.2756,2,2016-05-29 08:19:43,US/Pacific,201
73525,A-4187,Ramp to I-580/27th St - Accident.,37.82617,-122.27674,3,2016-05-29 09:06:13,US/Pacific,201
73533,A-4188,At 7th St/Bryant St - Accident.,37.77304,-122.40657,2,2016-05-29 10:07:50,US/Pacific,201
73541,A-4189,Ramp to Westbound I-80 Acc - Accident. Right lane blocked.,37.82435,-122.30883,2,2016-05-29 10:48:06,US/Pacific,201
73549,A-4190,At Bailey Rd - Accident.,38.01913,-121.93727,2,2016-05-29 11:47:59,US/Pacific,201
73557,A-4191,At Tennyson Rd - Accident.,37.62789,-122.08164,2,2016-05-29 12:08:41,US/Pacific,201
73565,A-4192,At Tennyson Rd - Accident.,37.63491,-122.0869,3,2016-05-29 12:31:10,US/Pacific,201
73573,A-4193,At Tri Ln/San Pablo Dam Rd - Accident.,37.94512,-122.2667,2,2016-05-29 14:35:13,US/Pacific,201
73581,A-4194,Between 7th St/10th St/Virginia St and 3rd St - Accident.,37.32846,-121.87192,3,2016-05-29 15:00:29,US/Pacific,201
73589,A-4195,Between Morelli Ln and Harrison Grade Pl - Accident.,38.42955,-122.93107,2,2016-05-29 14:59:06,US/Pacific,201
73597,A-4196,Between Harrison Grade Pl and Morelli Ln - Accident.,38.42705,-122.93103,2,2016-05-29 14:59:06,US/Pacific,201
73605,A-4197,Between Jackson Slough Rd and CA-160/River Rd - Accident.,38.13997,-121.62377,3,2016-05-29 15:21:51,US/Pacific,201
73613,A-4198,At at CA-65 - Accident.,35.433069,-119.07403899999998,2,2016-05-29 17:28:00,US/Pacific,201
73621,A-4199,At Brannan Island Rd - Accident.,38.12407,-121.57578,3,2016-05-29 17:41:51,US/Pacific,201
73629,A-4200,At I-5 - Accident.,38.126226,-121.580753,3,2016-05-29 17:41:51,US/Pacific,201
73637,A-4201,At Old Lawley Toll Rd - Accident.,38.654757,-122.598968,3,2016-05-29 17:55:50,US/Pacific,201
73645,A-4202,At CR-175/Main St/Livermore Rd - Accident.,38.65131,-122.59963,3,2016-05-29 17:55:49,US/Pacific,201
73653,A-4203,At Madrone Dr - Accident.,37.14623,-121.98619,2,2016-05-29 22:10:53,US/Pacific,201
73661,A-4204,At Calvine Rd/Cosumnes River Blvd - Accident.,38.45192,-121.40803,3,2016-05-30 04:56:35,US/Pacific,201
73669,A-4205,Between Lakeville Hwy and Napa - Accident.,38.209936,-122.547087,2,2016-05-30 09:50:02,US/Pacific,201
73677,A-4206,Between Napa and Lakeville Hwy - Accident.,38.210389,-122.547423,2,2016-05-30 09:50:02,US/Pacific,201
73685,A-4207,At CA-238 - Accident.,37.69071,-122.09339,2,2016-05-30 10:26:27,US/Pacific,201
73693,A-4208,At Pythian Rd - Accident.,38.43548,-122.5782,2,2016-05-30 10:51:47,US/Pacific,201
73701,A-4209,At Strobridge Ave - Accident. Left lane blocked.,37.69085,-122.0851,2,2016-05-30 11:00:47,US/Pacific,201
73709,A-4210,At Santa Rita Rd/Tassajara Rd - Accident.,37.7014,-121.87685,2,2016-05-30 10:59:20,US/Pacific,201
73717,A-4211,At Lucas Valley Rd/Smith Ranch Rd - Accident.,38.016324,-122.540963,2,2016-05-30 11:59:25,US/Pacific,201
73725,A-4212,At Alpine Meadows Rd - Accident.,39.32235,-120.20792,2,2016-05-30 12:20:21,US/Pacific,201
73733,A-4213,Between Redwood Rd and Joaquin Miller Rd/Lincoln Ave - Accident.,37.79798,-122.18471,2,2016-05-30 12:12:02,US/Pacific,201
73741,A-4214,At Milk Farm Rd - Accident.,38.48294,-121.81134,2,2016-05-30 12:23:05,US/Pacific,201
73749,A-4215,Between Harbor Blvd and I-80 (West Sacramento) - Accident.,38.57513,-121.5443,2,2016-05-30 12:40:02,US/Pacific,201
73757,A-4216,At Fruitridge Rd - Accident.,38.52854,-121.46971,2,2016-05-30 12:41:24,US/Pacific,201
73765,A-4217,At CA-1/Shoreline Hwy (East) - Accident.,37.8841,-122.55397,2,2016-05-30 12:54:58,US/Pacific,201
73773,A-4218,At Airbase Pky/Waterman Blvd - Accident.,38.269138,-122.053132,2,2016-05-30 13:16:34,US/Pacific,201
73781,A-4219,At CA-1 - Accident.,38.06423,-122.80514,2,2016-05-30 13:41:00,US/Pacific,201
73789,A-4220,Between CA-46 and Twisselman Rd - Accident.,35.61152,-119.64954,2,2016-05-30 13:49:01,US/Pacific,201
73797,A-4221,Between I-880/Hesperian Blvd and CA-185/14th St/Mission Blvd - Accident.,37.69057,-122.13207,2,2016-05-30 13:54:39,US/Pacific,201
73805,A-4222,At Airway Blvd - Accident.,37.70107,-121.813102,2,2016-05-30 14:09:56,US/Pacific,201
73813,A-4223,At CA-4 - Accident.,37.99965,-122.07622,2,2016-05-30 14:29:12,US/Pacific,201
73821,A-4224,At CA-46 - Accident.,35.62139000000001,-119.65729,2,2016-05-30 14:47:57,US/Pacific,201
73829,A-4225,At I-80/I-580 - Accident.,37.83,-122.29404,2,2016-05-30 15:22:55,US/Pacific,201
73837,A-4226,At Heather HTS Rd - Accident.,37.25633,-122.117008,2,2016-05-30 15:47:34,US/Pacific,201
73845,A-4227,At Winchester Blvd - Accident.,37.31691,-121.9478,2,2016-05-30 15:54:11,US/Pacific,201
73853,A-4228,At Fremont St/Harrison St - Accident.,37.7862,-122.39069,2,2016-05-30 16:15:48,US/Pacific,201
73861,A-4229,Between Dougherty Rd/Hopyard Rd and I-680 - Accident.,37.70193,-121.91022,2,2016-05-30 16:27:31,US/Pacific,201
73869,A-4230,At Alameda De Las Pulgas - Accident.,37.54795,-122.31912,2,2016-05-30 16:26:08,US/Pacific,201
73877,A-4231,At CA-84/Marsh Rd/Exit 406 - Accident.,37.48193,-122.17735,2,2016-05-30 16:28:53,US/Pacific,201
73885,A-4232,At Moss Landing Rd - Accident.,36.805319,-121.783723,2,2016-05-30 16:40:53,US/Pacific,201
73893,A-4233,Between CA-58 and Seventh Standard Rd - Accident.,35.40218,-119.40158999999998,2,2016-05-30 16:58:57,US/Pacific,201
73901,A-4234,At Greenhorn Access Rd - Accident.,39.20313,-121.03747,2,2016-05-30 17:20:16,US/Pacific,201
73909,A-4235,At Dinosaur Point Rd - Accident.,37.06798,-121.21383,2,2016-05-30 17:20:16,US/Pacific,201
73917,A-4236,At CA-82/The Alameda - Accident.,37.33312,-121.93802,2,2016-05-30 17:21:40,US/Pacific,201
73925,A-4237,Between March Ln and Benjamin Holt Dr - Accident.,37.98094,-121.34179,2,2016-05-30 17:32:16,US/Pacific,201
73933,A-4238,At Arena Blvd/Exit 524 - Accident.,38.64746,-121.52873999999998,2,2016-05-30 17:45:52,US/Pacific,201
73941,A-4239,At Calle del Monte - Accident.,38.314018,-122.481584,2,2016-05-30 17:44:31,US/Pacific,201
73949,A-4240,At Laurel Rd - Accident.,37.97564000000001,-121.74162,2,2016-05-30 20:14:10,US/Pacific,201
73957,A-4241,At Anza Blvd/Exit 419A - Accident.,37.58686,-122.335389,3,2016-05-30 21:55:04,US/Pacific,201
73965,A-4242,At MacArthur Blvd/Buell St - Accident.,37.78414,-122.18277,3,2016-05-30 22:05:56,US/Pacific,201
73973,A-4243,Ramp to CA-180/Sequoia-Kings Canyon Fwy - Accident.,36.76235,-119.77565,2,2016-05-31 02:29:45,US/Pacific,201
73981,A-4244,Ramp to CA-168/Cedar Ave/Exit 60 - Accident.,36.7544,-119.77327,2,2016-05-31 02:29:45,US/Pacific,201
73989,A-4245,Ramp to CA-180/Sequoia-Kings Canyon Fwy EB - Accident.,36.75909,-119.77602,2,2016-05-31 02:29:45,US/Pacific,201
73997,A-4246,Between Manor St and E Roberts Ln - Accident.,35.409474,-119.011607,2,2016-05-31 02:22:52,US/Pacific,201
74005,A-4247,At Auburn Folsom Rd - Accident.,38.797824,-121.132754,2,2016-05-31 02:43:11,US/Pacific,201
74013,A-4248,At San Pablo Dam Rd - Accident.,37.95923,-122.3308,2,2016-05-31 02:33:48,US/Pacific,201
74021,A-4249,At Bailey Rd - Accident.,38.01913,-121.93727,2,2016-05-31 06:58:59,US/Pacific,201
74029,A-4250,At Industrial Pky - Accident.,37.62127,-122.07718,2,2016-05-31 07:04:36,US/Pacific,201
74037,A-4251,At Airway Blvd - Accident.,37.70107,-121.81282,2,2016-05-31 07:05:59,US/Pacific,201
74045,A-4252,At Willow Ave - Accident.,38.02586,-122.25947,2,2016-05-31 07:21:58,US/Pacific,201
74053,A-4253,At CR-J4/W Byron Rd - Accident.,37.75832,-121.49237,2,2016-05-31 07:23:21,US/Pacific,201
74061,A-4254,At CA-120 - Accident.,37.8229,-120.014294,2,2016-05-31 07:28:53,US/Pacific,201
74069,A-4255,At CA-49/Moccasin Creek D Rd - Accident.,37.82341,-120.01343,2,2016-05-31 07:28:54,US/Pacific,201
74077,A-4256,At Capitol Ave/Enterprise Blvd - Accident.,38.57526,-121.57196,2,2016-05-31 07:31:41,US/Pacific,201
74085,A-4257,Between Modesto and Turlock - Accident.,37.56385,-121.14054,3,2016-05-31 07:57:27,US/Pacific,201
74093,A-4258,At CA-185/14th St/Mission Blvd - Accident.,37.68706,-122.1117,3,2016-05-31 07:53:20,US/Pacific,201
74101,A-4259,At Airbase Pky/Waterman Blvd - Accident.,38.27626,-122.0474,2,2016-05-31 08:01:42,US/Pacific,201
74109,A-4260,At E Lewelling Blvd - Accident.,37.687819,-122.107196,3,2016-05-31 07:53:20,US/Pacific,201
74117,A-4261,At Angels Camp - Accident.,37.84418,-120.50729,2,2016-05-31 08:10:02,US/Pacific,201
74125,A-4262,At Hesperian Blvd - Accident.,37.68307,-122.12673999999998,2,2016-05-31 08:03:05,US/Pacific,201
74133,A-4263,At Northgate Blvd - Accident.,38.64122,-121.47345,2,2016-05-31 08:04:29,US/Pacific,201
74141,A-4264,At Vasco Rd - Accident.,37.71127,-121.71885,2,2016-05-31 08:03:05,US/Pacific,201
74149,A-4265,At Georgia St - Accident.,38.1015,-122.22985,2,2016-05-31 08:15:34,US/Pacific,201
74157,A-4266,At Folsom Blvd - Accident.,38.64,-121.19686000000002,3,2016-05-31 08:22:12,US/Pacific,201
74165,A-4267,At Black Rd - Accident.,37.19455,-121.99405,2,2016-05-31 08:26:21,US/Pacific,201
74173,A-4268,At CA-84/Woodside Rd/Exit 408 - Accident.,37.4911,-122.21863,2,2016-05-31 08:27:50,US/Pacific,201
74181,A-4269,At I-780 - Accident.,38.08786,-122.23181,2,2016-05-31 08:26:21,US/Pacific,201
74189,A-4270,At Treasure Island Rd - Accident.,37.805648,-122.369836,2,2016-05-31 08:40:01,US/Pacific,201
74197,A-4271,Between CR-J18/Westside Blvd and N Mercey Springs Rd/Corral Rd - Accident.,37.313151,-120.85124,2,2016-05-31 08:47:56,US/Pacific,201
74205,A-4272,At CR-J18/Westside Blvd - Accident.,37.36116,-120.84948,2,2016-05-31 08:55:57,US/Pacific,201
74213,A-4273,At Farmington Rd/Ladd Tract Rd - Accident.,37.94211,-121.23187,2,2016-05-31 08:57:21,US/Pacific,201
74221,A-4274,At Dyer St/Whipple Rd - Accident.,37.60368,-122.06436,2,2016-05-31 09:03:59,US/Pacific,201
74229,A-4275,At Hesperian Blvd - Accident.,37.638745,-122.09742,2,2016-05-31 09:05:22,US/Pacific,201
74237,A-4276,At Pleasant Hill Rd - Accident.,37.89811,-122.08978,2,2016-05-31 09:26:56,US/Pacific,201
74245,A-4277,At Marina Blvd - Accident.,37.71256,-122.169856,3,2016-05-31 09:38:12,US/Pacific,201
74253,A-4278,At Stone Valley Rd - Accident.,37.84797,-122.02766,2,2016-05-31 09:33:58,US/Pacific,201
74261,A-4279,At Delta Rd - Accident.,37.0774,-120.7622,2,2016-05-31 09:41:02,US/Pacific,201
74269,A-4280,At San Tomas Expy - Accident.,37.3695,-121.96556,2,2016-05-31 09:39:38,US/Pacific,201
74277,A-4281,At Bear Creek Rd - Accident.,37.198161,-121.993006,2,2016-05-31 09:43:48,US/Pacific,201
74285,A-4282,At Truxel Rd - Accident.,38.63663,-121.49542,2,2016-05-31 10:19:14,US/Pacific,201
74293,A-4283,At Antelope Rd - Accident.,38.70387,-121.36367,3,2016-05-31 10:29:06,US/Pacific,201
74301,A-4284,At A St - Accident.,37.66361,-122.10584,3,2016-05-31 10:46:46,US/Pacific,201
74309,A-4285,At El Charro Rd/Fallon Rd - Accident.,37.701319,-121.842686,2,2016-05-31 11:00:49,US/Pacific,201
74317,A-4286,At Suisun Valley Rd - Accident.,38.22078,-122.13174,2,2016-05-31 11:07:47,US/Pacific,201
74325,A-4287,At Rancho Cordova - Accident.,38.64205,-121.22535,2,2016-05-31 11:05:01,US/Pacific,201
74333,A-4288,At Stone Valley Rd - Accident.,37.85089,-122.03054,2,2016-05-31 11:26:38,US/Pacific,201
74341,A-4289,At Claus Rd - Accident.,37.73708,-120.92247,2,2016-05-31 11:29:27,US/Pacific,201
74349,A-4290,Between Fairfax and Petaluma - Accident.,38.058679,-122.765693,2,2016-05-31 11:23:52,US/Pacific,201
74357,A-4291,At Rudgear Rd - Accident.,37.88263,-122.05207,2,2016-05-31 11:30:52,US/Pacific,201
74365,A-4292,At Wildridge Dr - Accident.,38.652679,-121.272326,2,2016-05-31 11:43:25,US/Pacific,201
74373,A-4293,At Marsh Creek Rd - Accident.,37.89614,-121.71333,2,2016-05-31 11:50:01,US/Pacific,201
74381,A-4294,At Sycamore Ave/Tosco Rd - Accident.,38.01477,-122.24121,2,2016-05-31 11:42:02,US/Pacific,201
74389,A-4295,At 41st Ave - Accident.,38.516448,-121.46461,2,2016-05-31 12:26:50,US/Pacific,201
74397,A-4296,At Douglas Blvd - Accident.,38.74345,-121.17061,2,2016-05-31 12:50:49,US/Pacific,201
74405,A-4297,At Hale Ranch Rd - Accident.,38.21231,-122.12836,2,2016-05-31 12:43:49,US/Pacific,201
74413,A-4298,At Tangeman Rd - Accident.,37.98779,-121.19486,2,2016-05-31 13:23:47,US/Pacific,201
74421,A-4299,At Fruitvale Ave - Accident.,35.38334000000001,-119.09208,2,2016-05-31 13:30:48,US/Pacific,201
74429,A-4300,Closed between CA-43 and 11th Ave - Road closed due to accident.,36.40121,-119.63695,4,2016-05-31 13:54:11,US/Pacific,201
74437,A-4301,Closed between 11th Ave and CA-43 - Road closed due to accident.,36.40113,-119.65497,4,2016-05-31 13:54:11,US/Pacific,201
74445,A-4302,At 47th Ave - Accident.,38.51469,-121.46238,3,2016-05-31 14:08:51,US/Pacific,201
74453,A-4303,At CA-99 - Accident.,38.00513,-121.25794,2,2016-05-31 14:31:57,US/Pacific,201
74461,A-4304,At Wilbur Ave - Accident.,38.014455,-121.75156,2,2016-05-31 14:28:10,US/Pacific,201
74469,A-4305,At Abbott St - Accident.,36.625832,-121.584081,3,2016-05-31 14:38:01,US/Pacific,201
74477,A-4306,At CA-237/Calaveras/Milpitasalvis - Accident.,37.43664,-121.91969,3,2016-05-31 14:51:08,US/Pacific,201
74485,A-4307,At High St - Accident.,37.76917,-122.221205,3,2016-05-31 14:54:49,US/Pacific,201
74493,A-4308,At I-680 - Accident.,37.701993,-121.915135,3,2016-05-31 15:19:58,US/Pacific,201
74501,A-4309,At Santa Rita Rd/Tassajara Rd - Accident.,37.70144000000001,-121.883218,2,2016-05-31 15:16:17,US/Pacific,201
74509,A-4310,At Lark Ave - Accident. Vehicle fire.,37.25186,-121.95839,3,2016-05-31 15:34:54,US/Pacific,201
74517,A-4311,At Fairway Dr/Crystal Way - Accident.,38.24937,-121.29055,2,2016-05-31 15:58:27,US/Pacific,201
74525,A-4312,At I-80-BR/Auburn Blvd - Accident.,38.650138,-121.371726,2,2016-05-31 16:01:06,US/Pacific,201
74533,A-4313,At Madison Ave - Accident.,38.66408,-121.35702,2,2016-05-31 16:01:06,US/Pacific,201
74541,A-4314,At Edison Hwy - Accident.,35.35266,-118.914129,2,2016-05-31 16:09:07,US/Pacific,201
74549,A-4315,Between Loveridge Rd and Harbor St - Accident.,38.01292,-121.87139,2,2016-05-31 16:48:05,US/Pacific,201
74557,A-4316,Ramp to CA-237/Calaveras/Milpitasalvis - Accident.,37.423821,-121.922277,2,2016-05-31 17:01:08,US/Pacific,201
74565,A-4317,At Benton St - Accident.,37.346049,-121.99591,2,2016-05-31 17:38:50,US/Pacific,201
74573,A-4318,Ramp to I-580/27th St - Accident.,37.821511,-122.268597,3,2016-05-31 17:36:11,US/Pacific,201
74581,A-4319,At Stone Valley Rd - Accident.,37.84797,-122.02766,3,2016-05-31 17:38:50,US/Pacific,201
74589,A-4320,At Landess Ave/Montague Expy - Accident.,37.412405,-121.879935,2,2016-05-31 17:37:29,US/Pacific,201
74597,A-4321,At First St - Accident.,37.41905,-121.9605,2,2016-05-31 17:44:53,US/Pacific,201
74605,A-4322,At CA-84/La Honda Rd - Accident.,37.38639000000001,-122.26433,2,2016-05-31 19:42:28,US/Pacific,201
74613,A-4323,Closed between Marsh Creek Rd and Camino Diablo - Road closed due to accident.,37.89579000000001,-121.71271000000002,4,2016-05-31 23:17:01,US/Pacific,201
74621,A-4324,At Alpine Ave - Accident.,37.96949,-121.33729,2,2016-06-01 00:31:22,US/Pacific,201
74629,A-4325,At Hamilton Ave - Accident.,37.29734000000001,-121.94006,2,2016-06-01 00:34:04,US/Pacific,201
74637,A-4326,At Redwood Rd - Accident.,37.69092,-122.07372,2,2016-06-01 04:59:52,US/Pacific,201
74645,A-4327,At CA-109/University Ave/Exit 403 - Accident.,37.45888,-122.13801,3,2016-06-01 05:23:24,US/Pacific,201
74653,A-4328,At Winton Ave - Accident.,37.66013,-122.10392,3,2016-06-01 05:39:11,US/Pacific,201
74661,A-4329,At CA-24 (Oakland) - Accident. Left lane blocked.,37.858774,-122.212856,2,2016-06-01 06:20:08,US/Pacific,201
74669,A-4330,At I-880 - Accident. Right lane blocked.,37.36372,-121.8982,2,2016-06-01 06:39:01,US/Pacific,201
74677,A-4331,At Grant Line Rd - Accident. Left lane blocked.,37.74141,-121.58025,2,2016-06-01 06:54:50,US/Pacific,201
74685,A-4332,At Northgate Blvd - Accident.,38.63966,-121.48508,2,2016-06-01 07:05:38,US/Pacific,201
74693,A-4333,At Crazy Horse Canyon Rd - Accident. Left lane blocked.,36.815823,-121.637879,2,2016-06-01 07:17:56,US/Pacific,201
74701,A-4334,At Bay Bridge Toll Plz - Accident. Left lane blocked.,37.82494000000001,-122.31361,2,2016-06-01 07:26:11,US/Pacific,201
74709,A-4335,At Willow Ave - Accident. Left lane blocked.,38.02586,-122.25947,2,2016-06-01 07:27:34,US/Pacific,201
74717,A-4336,At Oak Hill Rd - Accident. Right lane blocked.,37.89413,-122.12139,2,2016-06-01 07:40:00,US/Pacific,201
74725,A-4337,At San Mateo Bridge - Accident.,37.61643,-122.15723,2,2016-06-01 07:33:08,US/Pacific,201
74733,A-4338,At Oakland Ave - Accident.,37.81608,-122.25139,2,2016-06-01 07:35:51,US/Pacific,201
74741,A-4339,At Acalanes Rd/Mt Diablo Blvd - Accident.,37.89195,-122.15255,3,2016-06-01 07:42:48,US/Pacific,201
74749,A-4340,At Sausalito Lateral Rd - Accident. Left lane blocked.,37.842143,-122.48585,2,2016-06-01 07:48:13,US/Pacific,201
74757,A-4341,At McCarthy Blvd - Accident.,37.42327,-121.92412,2,2016-06-01 07:55:01,US/Pacific,201
74765,A-4342,At Bayfair Dr - Accident. Right lane blocked.,37.69847,-122.11882,2,2016-06-01 08:08:23,US/Pacific,201
74773,A-4343,At Magdalena Ave - Accident.,37.35059,-122.10495,2,2016-06-01 08:11:13,US/Pacific,201
74781,A-4344,At Sunol Blvd - Accident.,37.64271,-121.88707,2,2016-06-01 08:32:54,US/Pacific,201
74789,A-4345,At Junipero Serra Fwy - Accident.,37.342257,-121.848039,2,2016-06-01 08:34:17,US/Pacific,201
74797,A-4346,At Hegenberger Rd - Accident.,37.73813,-122.19405,2,2016-06-01 08:28:50,US/Pacific,201
74805,A-4347,At Saratoga Ave - Accident.,37.31649,-121.9673,2,2016-06-01 08:39:49,US/Pacific,201
74813,A-4348,At Hopper Ave - Accident.,38.48222,-122.73677,3,2016-06-01 08:37:04,US/Pacific,201
74821,A-4349,At CA-87/Guadalupe Pky - Accident. Right lane blocked.,37.32509,-121.88677,2,2016-06-01 08:42:32,US/Pacific,201
74829,A-4350,At I-238/Washington Ave - Accident. Left lane blocked.,37.68892,-122.13559,2,2016-06-01 08:52:10,US/Pacific,201
74837,A-4351,At San Antonio Rd/Exit 400B/Exit 400C - Accident. Left lane blocked.,37.42528,-122.09804,2,2016-06-01 08:57:40,US/Pacific,201
74845,A-4352,At Eden Canyon Rd - Accident. Left lane blocked.,37.70293,-122.01658,2,2016-06-01 09:10:02,US/Pacific,201
74853,A-4353,At Army St/Potrero Ave - Accident. Left lane blocked.,37.75077,-122.40337,2,2016-06-01 09:15:27,US/Pacific,201
74861,A-4354,At Airport Blvd/Broadway/Exit 419B - Accident. Left lane blocked.,37.593308,-122.366427,2,2016-06-01 09:45:47,US/Pacific,201
74869,A-4355,At CA-84/Decoto Rd - Accident.,37.56635,-122.04168,2,2016-06-01 09:49:52,US/Pacific,201
74877,A-4356,At I-80 - Accident. Right lane blocked.,37.76792,-122.40578,2,2016-06-01 09:57:25,US/Pacific,201
74885,A-4357,At I-5/CA-99 - Accident.,38.56789000000001,-121.50853,2,2016-06-01 10:09:13,US/Pacific,201
74893,A-4358,At Norwood Ave - Accident.,38.64124,-121.45096,2,2016-06-01 10:21:32,US/Pacific,201
74901,A-4359,At I-880/CA-17 - Accident. Left lane blocked.,37.31738,-121.93346,2,2016-06-01 10:43:18,US/Pacific,201
74909,A-4360,At 16th Ave/Embarcadero - Accident.,37.788086,-122.250007,2,2016-06-01 11:38:13,US/Pacific,201
74917,A-4361,At Treasure Island Rd - Accident.,37.80811,-122.36719,2,2016-06-01 12:50:26,US/Pacific,201
74925,A-4362,At Fair Oaks Blvd - Accident. Right lane blocked.,38.579412,-121.41549,2,2016-06-01 12:53:15,US/Pacific,201
74933,A-4363,At Berryessa Rd - Accident.,37.38859,-121.86752,2,2016-06-01 13:06:46,US/Pacific,201
74941,A-4364,At Glenwood Dr - Accident.,37.144696,-121.984632,2,2016-06-01 13:51:34,US/Pacific,201
74949,A-4365,At Auburn Folsom Rd - Accident.,38.824817,-121.124927,2,2016-06-01 14:11:48,US/Pacific,201
74957,A-4366,At Montague Expy/San Tomas Expy - Accident.,37.38338,-121.96903,2,2016-06-01 14:14:34,US/Pacific,201
74965,A-4367,At Arden Way - Accident.,38.579785,-121.41531100000002,2,2016-06-01 14:17:20,US/Pacific,201
74973,A-4368,At Fair Oaks Blvd - Accident.,38.581009,-121.41549,2,2016-06-01 14:17:21,US/Pacific,201
74981,A-4369,At Grant Line Rd - Accident.,37.7392,-121.59158,2,2016-06-01 14:20:04,US/Pacific,201
74989,A-4370,Between Arden Way and Fulton Ave - Accident.,38.577995,-121.414834,2,2016-06-01 14:34:56,US/Pacific,201
74997,A-4371,At I-280/CA-1/Cabrillo Hwy/Sullvan Ave - Accident.,37.684113,-122.47225,2,2016-06-01 14:42:58,US/Pacific,201
75005,A-4372,At Capital City Fwy - Accident.,38.55952,-121.47157,2,2016-06-01 14:50:54,US/Pacific,201
75013,A-4373,At Great Mall Pky - Accident.,37.4109,-121.91133,2,2016-06-01 15:08:07,US/Pacific,201
75021,A-4374,At CA-92/Fashion Island Blvd/Exit 414B - Accident.,37.54887,-122.2918,2,2016-06-01 15:13:43,US/Pacific,201
75029,A-4375,At Army St/Potrero Ave - Accident.,37.74492,-122.40505,2,2016-06-01 15:08:07,US/Pacific,201
75037,A-4376,Between Amphitheatre/Exit 400A/Exit 400B and San Antonio Rd/Exit 400B/Exit 400C - Accident.,37.41955,-122.09033,2,2016-06-01 15:20:19,US/Pacific,201
75045,A-4377,At Santa Cruz Ave - Accident.,37.21799,-121.98779,3,2016-06-01 15:17:54,US/Pacific,201
75053,A-4378,At Contra Loma Blvd/L St - Accident.,37.9997,-121.82318,2,2016-06-01 15:25:28,US/Pacific,201
75061,A-4379,At Shoreline Blvd - Accident.,37.41152,-122.07663,2,2016-06-01 15:36:10,US/Pacific,201
75069,A-4380,At Tully Rd - Accident.,37.32132,-121.8345,2,2016-06-01 15:33:46,US/Pacific,201
75077,A-4381,At Airbase Pky/Waterman Blvd - Accident.,38.27009,-122.05232,2,2016-06-01 15:33:46,US/Pacific,201
75085,A-4382,At Homestead Rd - Accident.,37.339669,-121.96921299999998,2,2016-06-01 15:38:54,US/Pacific,201
75093,A-4383,Between Factory Outlets Dr and Petaluma - Accident.,38.255457,-122.651872,2,2016-06-01 15:44:34,US/Pacific,201
75101,A-4384,At De Anza Blvd - Accident.,37.33423,-122.039208,2,2016-06-01 16:06:00,US/Pacific,201
75109,A-4385,At Arch Rd - Accident.,37.902969,-121.222043,2,2016-06-01 16:08:45,US/Pacific,201
75117,A-4386,At Howell Mountain Rd - Accident.,38.51181,-122.45582,2,2016-06-01 16:16:56,US/Pacific,201
75125,A-4387,At Moffett Blvd - Accident.,37.40699,-122.06297,2,2016-06-01 16:19:45,US/Pacific,201
75133,A-4388,At Bollinger Canyon Rd - Accident.,37.76384,-121.96803,2,2016-06-01 16:32:59,US/Pacific,201
75141,A-4389,At Geary Rd - Accident.,37.92791,-122.0603,2,2016-06-01 16:32:59,US/Pacific,201
75149,A-4390,At Steele Ln - Accident.,38.45545,-122.72592,2,2016-06-01 16:26:14,US/Pacific,201
75157,A-4391,At Hopper Ave - Accident.,38.48222,-122.73677,2,2016-06-01 16:26:14,US/Pacific,201
75165,A-4392,At La Cuesta Dr - Accident.,37.95061,-122.53365,2,2016-06-01 16:36:47,US/Pacific,201
75173,A-4393,At Alum Rock Ave/Santa Clara St - Accident.,37.34991,-121.86186,2,2016-06-01 16:51:36,US/Pacific,201
75181,A-4394,At Edwards Ave - Accident.,37.77755,-122.16705,2,2016-06-01 17:02:11,US/Pacific,201
75190,A-4395,At Bowers Ave/Great America Pky - Accident.,37.38754,-121.98358,2,2016-06-01 17:09:59,US/Pacific,201
75198,A-4396,At Geary Rd - Accident.,37.93264,-122.06036,2,2016-06-01 17:03:32,US/Pacific,201
75206,A-4397,At Airport Blvd - Accident.,38.51472,-122.77995,2,2016-06-01 17:11:21,US/Pacific,201
75214,A-4398,Between Ave 280 and CA-198 - Accident.,36.29461,-119.38277,2,2016-06-01 17:21:47,US/Pacific,201
75222,A-4399,At Railroad Ave - Accident.,38.300132,-122.705129,2,2016-06-01 17:32:48,US/Pacific,201
75230,A-4400,At Brannan Island Rd - Accident.,38.129332,-121.58788,2,2016-06-01 17:38:12,US/Pacific,201
75238,A-4401,At 5th St/Adeline St/Market St - Accident.,37.80277,-122.28857,2,2016-06-01 18:10:18,US/Pacific,201
75246,A-4402,Between Wooden Valley Rd and CA-128/Capell Valley Rd - Accident. Single alternate lane traffic.,38.37681,-122.20238,2,2016-06-01 13:13:13,US/Pacific,201
75254,A-4403,Between CA-128/Capell Valley Rd and Wooden Valley Rd - Accident. Single alternate lane traffic.,38.44554,-122.19644,2,2016-06-01 13:13:13,US/Pacific,201
75262,A-4404,At Hillcrest Ave - Accident.,37.995585,-121.780166,2,2016-06-01 18:42:49,US/Pacific,201
75270,A-4405,At CA-132 - Accident.,37.632355,-121.34284,2,2016-06-01 18:50:47,US/Pacific,201
75278,A-4406,Ramp to CA-24/Grove Shafter Fwy - Accident.,37.897103,-122.07187,2,2016-06-01 18:50:47,US/Pacific,201
