ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3454,2,2016-05-17 17:41:30,2016-05-17 23:41:30,37.57638,-122.40096000000001,37.5844,-122.4064,0.629,Between Trousdale Dr and Hillcrest Blvd/Millbrae Ave - Accident.,,Junipero Serra Fwy N,R,Burlingame,San Mateo,CA,94010,US,US/Pacific,KSFO,2016-05-17 17:56:00,77.0,,74.0,29.89,10.0,West,20.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3455,2,2016-05-17 18:01:59,2016-05-18 00:01:59,38.66132800000001,-121.22568999999999,38.658868,-121.22565,0.17,At CR-E3/Hazel Ave - Accident.,5220.0, Hazel Ave,L,Fair Oaks,Sacramento,CA,95628-3931,US,US/Pacific,KMHR,2016-05-17 17:45:00,91.4,,21.0,29.83,10.0,NNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3456,4,2016-05-17 18:21:48,2016-05-18 00:21:48,37.984629999999996,-122.52518,37.98072,-122.52266000000002,0.303,Closed at Linden Ln - Road closed due to accident.,1685.0, Lincoln Ave,L,San Rafael,Marin,CA,94901-1930,US,US/Pacific,KDVO,2016-05-17 18:15:00,84.2,,29.0,29.88,,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3457,4,2016-05-17 18:21:48,2016-05-18 00:21:48,37.98072,-122.52266000000002,37.98766,-122.52763999999999,0.551,Closed at Myrtle Ave - Road closed due to accident.,1488.0, Lincoln Ave,R,San Rafael,Marin,CA,94901-2047,US,US/Pacific,KDVO,2016-05-17 18:15:00,84.2,,29.0,29.88,,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3458,2,2016-05-17 18:27:15,2016-05-18 00:27:15,38.658868,-121.22565,38.66132800000001,-121.22568999999999,0.17,At Madison Ave - Accident.,5121.0, Hazel Ave,R,Fair Oaks,Sacramento,CA,95628-4024,US,US/Pacific,KMHR,2016-05-17 18:45:00,89.6,,22.0,29.83,10.0,NNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3459,2,2016-05-17 18:27:15,2016-05-18 00:27:15,38.66132800000001,-121.22568999999999,38.658868,-121.22565,0.17,At CR-E3/Hazel Ave - Accident.,5220.0, Hazel Ave,L,Fair Oaks,Sacramento,CA,95628-3931,US,US/Pacific,KMHR,2016-05-17 18:45:00,89.6,,22.0,29.83,10.0,NNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3460,2,2016-05-17 19:23:17,2016-05-18 01:23:17,37.707783,-121.72646499999999,37.707783,-121.72646499999999,0.0,At Vasco Rd - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-05-17 19:53:00,78.1,,32.0,29.86,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3461,2,2016-05-17 19:42:36,2016-05-18 01:42:36,38.055549,-122.147429,38.055411,-122.14730300000001,0.012,At 2nd St - Accident.,,I-780 W,R,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-05-17 19:53:00,82.0,,28.0,29.83,10.0,WNW,13.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3462,2,2016-05-17 19:44:00,2016-05-18 01:44:00,37.494526,-122.226561,37.495047,-122.228329,0.10300000000000001,At Whipple Ave/Exit 409 - Accident.,,US-101 N,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-05-17 19:50:00,78.8,,30.0,29.9,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3463,4,2016-05-18 00:17:16,2016-05-18 06:17:16,37.496225,-121.06784499999999,37.496225,-121.06784499999999,0.0,Closed at Merced - Road closed due to accident.,4358.0, W Main Ave,L,Crows Landing,Stanislaus,CA,95313,US,US/Pacific,KMOD,2016-05-18 00:53:00,75.9,,35.0,29.86,10.0,WNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3464,3,2016-05-18 00:29:23,2016-05-18 06:29:23,38.22054,-122.1325,38.21717,-122.13741,0.354,At I-680 - Accident.,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-05-18 00:54:00,59.0,,83.0,29.89,10.0,SSE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3465,2,2016-05-18 03:18:09,2016-05-18 09:18:09,38.60554000000001,-122.59536999999999,38.60554000000001,-122.59536999999999,0.0,At CA-29/Lake County Hwy - Accident.,3120.0, Lake County Hwy,R,Calistoga,Napa,CA,94515,US,US/Pacific,KSTS,2016-05-18 02:53:00,57.0,,87.0,29.89,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3466,2,2016-05-18 03:40:11,2016-05-18 09:40:11,38.51011,-121.78084,38.48778,-121.80518000000001,2.028,Between Kidwell Rd and Pedrick Rd - Accident.,,I-80 W,R,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2016-05-18 03:40:00,68.0,,40.0,29.9,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3467,2,2016-05-18 04:00:31,2016-05-18 10:00:31,37.718,-121.70133999999999,37.7167,-121.70606000000001,0.273,At Greenville Rd - Accident.,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-05-18 03:53:00,59.0,,67.0,29.91,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3468,2,2016-05-18 04:14:44,2016-05-18 10:14:44,36.723483,-121.781691,36.725966,-121.787805,0.38,Approaching Marina - Accident.,274.0, Neponset Rd,R,Salinas,Monterey,CA,93908-9238,US,US/Pacific,KSNS,2016-05-18 04:34:00,55.0,,86.0,29.96,6.0,West,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3469,2,2016-05-18 04:30:01,2016-05-18 10:30:01,37.69634,-121.08653000000001,37.69634,-121.08653000000001,0.0,Between Murphy Rd and Bacon Rd - Accident.,4056.0, Finney Rd,R,Salida,Stanislaus,CA,95368-9391,US,US/Pacific,KMOD,2016-05-18 04:53:00,66.0,,59.0,29.88,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-3470,2,2016-05-18 04:14:44,2016-05-18 10:14:44,36.725966,-121.787805,36.723483,-121.781691,0.38,Past Marina - Accident.,342.0, Neponset Rd,R,Salinas,Monterey,CA,93908-9232,US,US/Pacific,KSNS,2016-05-18 04:34:00,55.0,,86.0,29.96,6.0,West,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3471,2,2016-05-18 04:57:02,2016-05-18 10:57:02,37.670609999999996,-121.45421,37.673559999999995,-121.4591,0.336,At CR-J2/Corral Hollow Rd - Accident.,,I-580 W,R,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-05-18 04:53:00,57.0,,72.0,29.92,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3472,3,2016-05-18 04:43:46,2016-05-18 10:43:46,37.74649,-121.58356,37.74575,-121.58418,0.061,At Altamont Pass Rd - Accident.,16199.0, W Grant Line Rd,R,Tracy,San Joaquin,CA,95391-9601,US,US/Pacific,KLVK,2016-05-18 04:53:00,57.0,,72.0,29.92,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3473,2,2016-05-18 04:55:40,2016-05-18 10:55:40,37.63236,-121.34284,37.641,-121.34291999999999,0.597,At CA-132 - Accident.,,I-5 N,R,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-05-18 04:55:00,60.1,,67.0,29.89,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3474,2,2016-05-18 05:06:13,2016-05-18 11:06:13,37.50515,-122.49287,37.50515,-122.49287,0.0,At Half Moon Bay - Accident.,293.0, Stanford Ave,R,Half Moon Bay,San Mateo,CA,94019-4013,US,US/Pacific,KHAF,2016-05-18 05:15:00,50.0,,100.0,29.97,4.0,SE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3475,2,2016-05-18 05:18:16,2016-05-18 11:18:16,38.220231,-121.86126399999999,38.220242,-121.863173,0.10400000000000001,Between Fairfield and Suisun City - Accident.,3800.0, Bithell Ln,R,Suisun City,Solano,CA,94585-9645,US,US/Pacific,KSUU,2016-05-18 04:58:00,56.5,,84.0,29.9,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3476,2,2016-05-18 05:28:55,2016-05-18 11:28:55,37.344043,-121.856473,37.33896,-121.8515,0.445,At I-280/I-680 - Accident.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2016-05-18 06:47:00,62.6,,63.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3477,2,2016-05-18 05:36:50,2016-05-18 11:36:50,38.60989,-121.33391999999999,38.60988,-121.33267,0.067,Between El Vita Way and El Tonas Way - Accident.,5614.0, El Camino Ave,R,Carmichael,Sacramento,CA,95608-5116,US,US/Pacific,KMCC,2016-05-18 05:35:00,59.0,,72.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3478,2,2016-05-18 05:18:16,2016-05-18 11:18:16,38.220242,-121.863173,38.220231,-121.86126399999999,0.10400000000000001,Between Suisun City and Fairfield - Accident.,5974.0, Lambie Rd,L,Suisun City,Solano,CA,94585,US,US/Pacific,KSUU,2016-05-18 04:58:00,56.5,,84.0,29.9,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3479,2,2016-05-18 05:31:17,2016-05-18 11:31:17,37.712559999999996,-122.16985600000001,37.709590999999996,-122.165508,0.314,At Marina Blvd - Accident.,,Nimitz Fwy S,R,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,2016-05-18 05:53:00,57.0,,81.0,29.94,9.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3480,2,2016-05-18 05:45:02,2016-05-18 11:45:02,38.796224,-120.819377,38.796452,-120.819515,0.017,At CA-49/Coloma Rd - Accident.,9732.0, State Highway 193,R,Placerville,El Dorado,CA,95667-7410,US,US/Pacific,KPVF,2016-05-18 05:55:00,68.0,,28.0,30.02,10.0,East,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3481,2,2016-05-18 05:40:56,2016-05-18 11:40:56,37.20029,-120.48813999999999,37.20029,-120.48813999999999,0.0,At CA-59 - Accident.,6039.0, Los Banos Hwy,L,Merced,Merced,CA,95341-8902,US,US/Pacific,KMCE,2016-05-18 05:53:00,55.9,,84.0,29.9,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3482,2,2016-05-18 05:55:57,2016-05-18 11:55:57,36.2338,-121.17451000000001,36.201889,-121.155377,2.449,At Central Ave - Accident.,,Central Ave,R,King City,Monterey,CA,93930,US,US/Pacific,K87Q,2016-05-18 05:56:00,54.0,54.0,97.0,29.76,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3483,2,2016-05-18 05:40:56,2016-05-18 11:40:56,39.1514,-120.96673999999999,39.1514,-120.96673999999999,0.0,At Old Grass Valley Rd - Accident.,15001.0, Orchard Springs Rd,L,Grass Valley,Nevada,CA,95945-9617,US,US/Pacific,KGOO,2016-05-18 05:40:00,68.0,,26.0,30.05,10.0,NE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3484,2,2016-05-18 05:54:36,2016-05-18 11:54:36,37.28202,-121.03105,37.28202,-121.03105,0.0,At Netherton Rd - Accident.,597.0, S Whitworth Rd,R,Newman,Stanislaus,CA,95360-9616,US,US/Pacific,KMOD,2016-05-18 05:53:00,64.0,,65.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3485,2,2016-05-18 05:58:40,2016-05-18 11:58:40,38.5283,-121.33495,38.52901,-121.33496000000001,0.049,At CA-16/Jackson Rd - Accident.,5217.0, Bradshaw Rd,R,Sacramento,Sacramento,CA,95829-9333,US,US/Pacific,KMHR,2016-05-18 05:45:00,55.4,,82.0,29.9,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3486,2,2016-05-18 06:13:45,2016-05-18 12:13:45,37.57598,-121.88112,37.57288,-121.88802,0.434,At Andrade Rd/Mission Rd - Accident.,,I-680 S,R,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-05-18 05:53:00,55.9,,72.0,29.93,10.0,ENE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3487,2,2016-05-18 06:25:22,2016-05-18 12:25:22,37.324103,-121.668718,37.323483,-121.66950600000001,0.061,Between Livermore and CA-130/Mt Hamilton Rd - Accident.,,Mount Hamilton Rd,R,Mount Hamilton,Santa Clara,CA,95140,US,US/Pacific,KRHV,2016-05-18 06:47:00,62.6,,63.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3488,2,2016-05-18 06:28:04,2016-05-18 12:28:04,39.06067,-122.08821999999999,39.057938,-122.08688799999999,0.20199999999999999,At Hahn Rd - Accident.,,I-5 S,R,Williams,Colusa,CA,95987,US,US/Pacific,KMYV,2016-05-18 06:53:00,66.9,,61.0,29.93,10.0,NNE,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3489,2,2016-05-18 06:28:04,2016-05-18 12:28:04,37.64436,-120.61344,37.644529999999996,-120.61301999999999,0.026000000000000002,At Crabtree Rd - Accident.,20793.0, Yosemite Blvd,L,Waterford,Stanislaus,CA,95386-9506,US,US/Pacific,KMOD,2016-05-18 06:53:00,66.0,,63.0,29.92,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3490,2,2016-05-18 06:39:03,2016-05-18 12:39:03,36.86018,-121.65343,36.859970000000004,-121.65292,0.032,At Carpenteria Rd - Accident.,2662.0, San Juan Rd,R,Aromas,Monterey,CA,95004-9107,US,US/Pacific,KWVI,2016-05-18 06:53:00,53.1,,100.0,30.0,0.2,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3491,2,2016-05-18 06:55:15,2016-05-18 12:55:15,37.89355,-121.85403000000001,37.893166,-121.852484,0.08800000000000001,At Marsh Creek Rd - Accident.,12351.0, Marsh Creek Rd,R,Clayton,Contra Costa,CA,94517-9738,US,US/Pacific,KCCR,2016-05-18 06:53:00,62.1,,67.0,29.9,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3492,2,2016-05-18 06:55:14,2016-05-18 12:55:14,37.893166,-121.852484,37.89355,-121.85403000000001,0.08800000000000001,At Livermore - Accident.,12422.0, Marsh Creek Rd,L,Clayton,Contra Costa,CA,94517-9760,US,US/Pacific,KCCR,2016-05-18 06:53:00,62.1,,67.0,29.9,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3493,2,2016-05-18 06:48:50,2016-05-18 12:48:50,38.604043,-121.43471399999999,38.60385,-121.43501,0.021,Ramp to Arden Way - Accident.,,CA-160 S,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2016-05-18 06:55:00,62.6,,68.0,29.93,9.0,North,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3494,2,2016-05-18 06:57:58,2016-05-18 12:57:58,37.013424,-120.87308700000001,37.012857000000004,-120.873104,0.039,Approaching CA-165/Mercey Springs Rd - Accident.,18927.0, Ortigalita Rd,L,Los Banos,Merced,CA,93635-9754,US,US/Pacific,KMCE,2016-05-18 06:53:00,63.0,,72.0,29.92,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3495,2,2016-05-18 07:07:16,2016-05-18 13:07:16,37.32846,-121.87191999999999,37.3278,-121.87786000000001,0.33,At 7th St/10th St/Virginia St - Accident.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-05-18 06:53:00,64.9,,58.0,29.95,10.0,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3496,2,2016-05-18 07:37:58,2016-05-18 13:37:58,37.99422,-122.29648999999999,37.99261,-122.30636000000001,0.5489999999999999,At Appian Way - Accident.,,I-80 W,R,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-05-18 07:53:00,68.0,,52.0,29.92,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3497,2,2016-05-18 07:30:03,2016-05-18 13:30:03,37.540681,-122.06754699999999,37.54071,-122.06756200000001,0.002,At CA-84 - Accident.,,Paseo Padre Pkwy,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2016-05-18 07:54:00,66.0,,65.0,30.0,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3498,2,2016-05-18 07:43:28,2016-05-18 13:43:28,37.320570000000004,-120.87844,37.320570000000004,-120.87844,0.0,At 4th Ave - Accident.,2394.0, McCullaugh Rd,L,Stevinson,Merced,CA,95374,US,US/Pacific,KMER,2016-05-18 07:45:00,69.8,,56.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3499,2,2016-05-18 07:44:53,2016-05-18 13:44:53,37.093709999999994,-121.646702,37.09415,-121.64636000000002,0.036000000000000004,At Olive Ave - Accident.,15017.0, Watsonville Rd,L,Morgan Hill,Santa Clara,CA,95037-9601,US,US/Pacific,KE16,2016-05-18 07:35:00,57.2,,94.0,30.01,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3500,2,2016-05-18 07:39:23,2016-05-18 13:39:23,37.787420000000004,-122.2481,37.785886,-122.24476899999999,0.21100000000000002,At Embarcadero E - Accident.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,2016-05-18 07:53:00,64.9,,70.0,29.97,10.0,WNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3501,2,2016-05-18 07:52:24,2016-05-18 13:52:24,37.34267,-121.84801000000002,37.33589,-121.84952,0.47600000000000003,Ramp to I-280/US-101 - Accident.,,I-680 S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2016-05-18 07:54:00,68.0,,52.0,29.99,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3502,2,2016-05-18 07:55:09,2016-05-18 13:55:09,38.35553,-122.53324199999999,38.355933,-122.532331,0.057,Between Arnold and Sonoma - Accident.,1344.0, Hill Rd,R,Glen Ellen,Sonoma,CA,95442-9481,US,US/Pacific,KO69,2016-05-18 07:55:00,60.8,,77.0,29.99,3.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3503,2,2016-05-18 08:05:46,2016-05-18 14:05:46,36.588570000000004,-121.88181999999999,36.591390000000004,-121.88033,0.212,At Aguajito Rd/Fremont St/Exit 401A - Accident.,,CA-1 N,R,Monterey,Monterey,CA,93940,US,US/Pacific,KMRY,2016-05-18 07:54:00,59.0,,78.0,30.04,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3504,2,2016-05-18 07:57:53,2016-05-18 13:57:53,37.33312,-121.93802,37.33569,-121.93466000000001,0.256,At Bascom Ave - Accident.,,I-880 N,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-05-18 07:53:00,68.0,,52.0,29.97,10.0,SE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3505,2,2016-05-18 08:15:10,2016-05-18 14:15:10,37.66768,-122.4659,37.665577,-122.465869,0.145,At Hickey Blvd - Accident.,,I-280 S,R,Daly City,San Mateo,CA,94015,US,US/Pacific,KSFO,2016-05-18 07:56:00,63.0,,67.0,29.97,10.0,NW,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3506,2,2016-05-18 08:15:10,2016-05-18 14:15:10,38.385490000000004,-122.71611000000001,38.38893,-122.71609,0.23800000000000002,At Todd Rd/Exit 485 - Accident.,,US-101 N,R,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,2016-05-18 07:53:00,62.1,,78.0,29.93,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3507,2,2016-05-18 08:25:03,2016-05-18 14:25:03,37.74012000000001,-122.14391,37.73451,-122.1399,0.445,At MacArthur Blvd/Foothill Blvd - Accident.,,I-580 E,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2016-05-18 08:53:00,68.0,,63.0,29.98,10.0,West,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3508,2,2016-05-18 08:20:51,2016-05-18 14:20:51,37.920359999999995,-122.06244,37.913579999999996,-122.06698,0.53,At N Main St - Accident.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2016-05-18 07:53:00,68.0,,52.0,29.92,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3509,2,2016-05-18 08:43:59,2016-05-18 14:43:59,37.38426,-121.97141,37.38735,-121.98215,0.627,At Bowers Ave/Great America Pky - Accident.,,US-101 N,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2016-05-18 08:53:00,72.0,,48.0,29.97,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3510,2,2016-05-18 08:37:49,2016-05-18 14:37:49,38.175951,-122.593115,38.17669,-122.59411000000001,0.07400000000000001,At Kastania Rd - Accident.,10294.0, Redwood Hwy S,L,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2016-05-18 08:35:00,66.2,,68.0,29.97,,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3511,2,2016-05-18 08:37:49,2016-05-18 14:37:49,37.59379000000001,-121.87138,37.58867,-121.87105,0.354,Between CA-84 and Calaveras Rd - Accident.,,I-680 S,R,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-05-18 08:53:00,71.1,,47.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3512,2,2016-05-18 08:48:10,2016-05-18 14:48:10,38.74445,-120.65688,38.74445,-120.65688,0.0,At Placerville - Accident.,4510.0, Pony Express Trl,R,Camino,El Dorado,CA,95709-9643,US,US/Pacific,KPVF,2016-05-18 08:55:00,75.2,,29.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3513,2,2016-05-18 08:52:20,2016-05-18 14:52:20,37.76704,-121.335,37.76372,-121.41923,4.606,Between I-5 and MacArthur Dr - Accident.,,I-205 W,R,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-05-18 08:55:00,75.9,,42.0,29.95,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3514,2,2016-05-18 09:00:59,2016-05-18 15:00:59,37.27901,-121.80648000000001,37.2818,-121.80827,0.21600000000000005,At Hellyer Ave - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95138,US,US/Pacific,KRHV,2016-05-18 08:50:00,75.2,,44.0,30.0,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3515,2,2016-05-18 09:11:27,2016-05-18 15:11:27,37.523675,-122.332369,37.526531,-122.331721,0.201,At De Anza Blvd - Accident.,,CA-92 E,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-05-18 08:51:00,66.2,,73.0,29.99,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3516,2,2016-05-18 09:40:59,2016-05-18 15:40:59,37.339059999999996,-121.85128,37.34389,-121.85596000000001,0.42100000000000004,At I-280/I-680 - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,2016-05-18 09:53:00,77.0,,39.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3517,2,2016-05-18 09:51:54,2016-05-18 15:51:54,37.31641,-121.95618,37.316665,-121.95143,0.262,At Moorpark Ave - Accident.,,I-280 S,R,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,2016-05-18 09:53:00,75.9,,40.0,29.97,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3518,2,2016-05-18 10:05:04,2016-05-18 16:05:04,37.91426,-122.31756000000001,37.907379999999996,-122.31535,0.49,At Carlson Blvd - Accident.,,I-80 W,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-05-18 09:53:00,81.0,,31.0,29.92,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3519,2,2016-05-18 10:01:17,2016-05-18 16:01:17,38.36823,-121.95982,38.36207,-121.96868,0.642,At Allison Dr/Monte Vista Ave - Accident.,,I-80 W,R,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2016-05-18 09:53:00,82.9,,33.0,29.96,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
